Seconds elapsed,Metres from animatedLocation to lastReceivedLocation
160.782,232.9115791945183
160.798,232.9115791945183
160.816,232.9115791945183
160.832,232.9115791945183
160.849,232.9115791945183
160.865,232.9115791945183
160.882,232.9115791945183
160.899,232.9115791945183
160.916,232.9115791945183
160.932,232.9115791945183
160.948,232.9115791945183
160.965,232.9115791945183
160.982,232.9115791945183
160.998,232.9115791945183
161.015,232.9115791945183
161.032,232.9115791945183
161.048,232.9115791945183
161.065,232.9115791945183
161.082,232.9115791945183
161.098,232.9115791945183
161.115,232.9115791945183
161.132,232.9115791945183
161.148,232.9115791945183
161.165,232.9115791945183
161.182,232.9115791945183
161.198,232.9115791945183
161.215,232.9115791945183
161.232,232.9115791945183
161.263,232.9115791945183
161.265,232.9115791945183
161.282,232.9115791945183
161.298,232.9115791945183
161.324,232.9115791945183
161.332,232.9115791945183
161.348,232.9115791945183
161.378,232.9115791945183
161.381,232.9115791945183
161.409,232.9115791945183
161.415,232.9115791945183
161.432,232.9115791945183
161.449,232.9115791945183
161.481,232.9115791945183
161.481,232.9115791945183
161.498,232.9115791945183
161.515,232.9115791945183
161.542,232.9115791945183
161.548,232.9115791945183
161.565,232.9115791945183
161.582,232.9115791945183
161.599,232.9115791945183
161.615,232.9115791945183
161.632,232.9115791945183
161.65,232.9115791945183
161.665,232.9115791945183
161.682,232.9115791945183
161.698,232.9115791945183
161.715,232.9115791945183
161.732,232.9115791945183
161.748,232.9115791945183
161.765,232.9115791945183
161.782,232.9115791945183
161.8,232.9115791945183
161.815,232.9115791945183
161.832,232.9115791945183
161.848,232.9115791945183
161.865,232.9115791945183
161.882,232.9115791945183
161.898,232.9115791945183
161.915,232.9115791945183
161.932,232.9115791945183
161.948,232.9115791945183
161.965,232.9115791945183
161.982,232.9115791945183
161.998,232.9115791945183
162.015,232.9115791945183
162.032,232.9115791945183
162.048,232.9115791945183
162.065,232.9115791945183
162.082,232.9115791945183
162.098,232.9115791945183
162.115,232.9115791945183
162.132,232.9115791945183
162.148,232.9115791945183
162.171,232.9115791945183
162.182,232.9115791945183
162.198,232.9115791945183
162.215,232.9115791945183
162.232,232.9115791945183
162.248,232.9115791945183
162.265,232.9115791945183
162.282,232.9115791945183
162.298,232.9115791945183
162.315,232.9115791945183
162.332,232.9115791945183
162.348,232.9115791945183
162.365,232.9115791945183
162.382,232.9115791945183
162.398,232.9115791945183
162.416,232.9115791945183
162.432,232.9115791945183
162.448,232.9115791945183
162.465,232.9115791945183
162.482,232.9115791945183
162.498,232.9115791945183
162.515,232.9115791945183
162.532,232.9115791945183
162.548,232.9115791945183
162.565,232.9115791945183
162.582,232.9115791945183
162.599,232.9115791945183
162.615,232.9115791945183
162.632,232.9115791945183
162.648,232.9115791945183
162.665,232.6627404940272
162.691,230.2346654381145
162.698,229.6084140924484
162.715,228.07226196123113
162.738,225.9739767738388
162.748,224.9992827137536
162.777,222.38112647753255
162.781,221.92250336016167
162.798,220.38655487470393
162.824,218.00905519174884
162.831,217.313272292219
162.859,214.75893989557736
162.865,214.22880634976835
162.891,211.81250745424674
162.898,211.16219516962457
162.915,209.62565009538798
162.932,208.08809525057083
162.959,205.59606753089398
162.965,205.0138920969441
162.982,304.1326432268717
162.998,302.616602665223
163.015,301.1104403538702
163.032,299.5943846771897
163.048,298.0878664807456
163.065,296.58246253879094
163.082,295.0482304921616
163.099,293.4823409484873
163.115,292.03594857215893
163.132,290.53117625117915
163.149,288.99429469065547
163.165,287.5085261656687
163.182,285.9910028147353
163.198,284.47997175817443
163.215,282.97231072239
163.234,281.23154131946177
163.248,279.9461004164522
163.265,278.43385280773515
163.282,276.92689312905037
163.298,275.4103567337816
163.315,273.89935880907404
163.332,272.3905801157704
163.348,270.8736688679335
163.366,269.3173883507966
163.382,267.8548500444846
163.398,266.3239089708581
163.415,264.8330036117396
163.432,263.320231592962
163.448,261.79793747054055
163.465,260.2967112382324
163.482,258.78258364523657
163.498,257.27327652466073
163.515,255.7531940216671
163.532,254.2410775795037
163.548,252.73795007458773
163.565,251.22553714818844
163.582,249.71377021893153
163.599,248.17451068902406
163.615,246.69188868482857
163.632,245.17446027649527
163.648,243.66645815423942
163.665,242.12814194080042
163.682,240.644728369261
163.698,239.13462962078657
163.715,237.62096177893756
163.732,236.1080257076676
163.75,234.466778141557
163.765,233.08830714799086
163.782,231.56576169743335
163.798,230.06371625424617
163.815,228.54937782359167
163.832,227.0332799961572
163.848,225.52881297760536
163.865,224.01634693911066
163.882,222.50566514588434
163.898,220.9878641722964
163.915,219.47537575831112
163.932,217.97312911806708
163.948,216.4619498118421
163.965,214.94990459052056
163.982,213.43966115570723
163.998,211.90885849752706
164.015,210.40932756197577
164.032,208.89729006747
164.048,207.384472387424
164.065,205.87185251046392
164.082,204.36976210399462
164.098,202.85496294674832
164.115,201.34333723160952
164.132,201.07985631285976
164.159,201.07985631285976
164.165,201.07985631285976
164.2,201.07985631285976
164.215,201.07985631285976
164.24,201.07985631285976
164.248,201.07985631285976
164.265,201.07985631285976
164.295,201.07985631285976
164.298,201.07985631285976
164.315,201.07985631285976
164.34,201.07985631285976
164.348,201.07985631285976
164.365,201.07985631285976
164.392,201.07985631285976
164.398,201.07985631285976
164.426,201.07985631285976
164.431,201.07985631285976
164.45,201.07985631285976
164.465,201.07985631285976
164.492,201.07985631285976
164.498,201.07985631285976
164.516,201.07985631285976
164.533,201.07985631285976
164.56,201.07985631285976
164.565,201.07985631285976
164.582,201.07985631285976
164.598,201.07985631285976
164.624,201.07985631285976
164.633,201.07985631285976
164.648,201.07985631285976
164.665,201.07985631285976
164.703,201.07985631285976
164.732,201.07985631285976
164.748,201.07985631285976
164.765,201.07985631285976
164.782,201.07985631285976
164.798,201.07985631285976
164.815,201.07985631285976
164.832,201.07985631285976
164.848,201.07985631285976
164.865,201.07985631285976
164.882,201.07985631285976
164.898,201.07985631285976
164.915,201.07985631285976
164.932,201.07985631285976
164.948,201.07985631285976
164.965,201.07985631285976
164.982,201.07985631285976
164.998,201.07985631285976
165.015,201.07985631285976
165.032,201.07985631285976
165.048,201.07985631285976
165.065,201.07985631285976
165.082,201.07985631285976
165.098,201.07985631285976
165.115,201.07985631285976
165.132,201.07985631285976
165.148,201.07985631285976
165.166,201.07985631285976
165.182,201.07985631285976
165.198,201.07985631285976
165.215,201.07985631285976
165.232,201.07985631285976
165.249,201.07985631285976
165.265,201.07985631285976
165.282,201.07985631285976
165.298,201.07985631285976
165.315,201.07985631285976
165.332,201.07985631285976
165.348,201.07985631285976
165.365,201.07985631285976
165.382,201.07985631285976
165.398,201.07985631285976
165.415,201.07985631285976
165.432,201.07985631285976
165.448,201.07985631285976
165.465,201.07985631285976
165.482,201.07985631285976
165.498,201.07985631285976
165.515,201.07985631285976
165.532,201.07985631285976
165.548,201.07985631285976
165.566,201.07985631285976
165.582,200.80217623799615
165.598,199.66494146233387
165.615,198.51970320745156
165.632,197.3754286267199
165.657,195.64523728079996
165.665,195.08138179860018
165.682,193.93491810075182
165.698,192.7869626766498
165.715,191.64443637682348
165.741,189.87106036526282
165.748,189.34327116031523
165.775,187.47636503692584
165.781,187.05626315259633
165.809,185.1847474606689
165.815,184.76272014371892
165.839,183.12451279928004
165.848,182.46906410694726
165.875,180.59363520787323
165.882,180.17094782683907
165.898,179.02413349453633
165.915,177.88062401044408
165.932,176.69904460013976
165.948,175.59022862053786
165.965,174.4390486182692
165.982,173.29891272503227
165.998,172.15412446723957
166.015,171.00468938124936
166.032,169.86194474491896
166.048,168.71848767320463
166.067,167.44260693173763
166.082,166.42735074302558
166.098,165.28109828593267
166.115,164.1318352142546
166.132,162.99018090916437
166.148,161.84350256818013
166.165,160.69224292019126
166.182,159.55396281633
166.198,158.40617407951396
166.215,157.26340310191193
166.232,156.11760408793566
166.248,154.9714753118607
166.265,153.82255426048275
166.282,152.68088095251255
166.298,151.53386650219093
166.315,150.38406255090095
166.332,149.24158745321444
166.348,148.0951317903416
166.365,146.95226794251954
166.382,145.80092632221982
166.398,144.65133829173197
166.415,143.51659495559934
166.432,142.36345852084256
166.448,141.2252570880933
166.465,140.07597046802988
166.482,138.93399417023699
166.498,137.78266720842223
166.515,136.6378424862137
166.532,135.49557179640985
166.548,134.34947535737484
166.565,133.2056396485956
166.582,132.01546912038765
166.598,130.91435264552373
166.615,129.77043022721497
166.632,128.61988998520127
166.648,127.45885702193223
166.665,126.31969840394828
166.682,125.18105406578866
166.698,124.0411626206844
166.715,122.8930670291497
166.732,121.75147605341225
166.748,120.60714697670096
166.765,119.46087424157336
166.782,118.31308677518794
166.798,117.16242000750113
166.815,116.02080112234346
166.832,114.87386750595277
166.848,113.72497015773365
166.865,112.5878448845722
166.882,111.44231563781307
166.899,110.27637948163088
166.915,109.14334354222002
166.932,108.00095914099525
166.948,106.85991104583832
166.965,105.70941560463423
166.982,104.56785616529525
166.998,236.255615201269
167.015,235.04729408635376
167.032,233.84412626590222
167.048,233.57904861519046
167.065,233.57904861519046
167.081,233.57904861519046
167.118,233.57904861519046
167.131,233.57904861519046
167.156,233.57904861519046
167.165,233.57904861519046
167.181,233.57904861519046
167.198,233.57904861519046
167.215,233.57904861519046
167.231,233.57904861519046
167.256,233.57904861519046
167.278,233.57904861519046
167.281,233.57904861519046
167.298,233.57904861519046
167.315,233.57904861519046
167.332,233.57904861519046
167.348,233.57904861519046
167.365,233.57904861519046
167.383,233.57904861519046
167.398,233.57904861519046
167.415,233.57904861519046
167.431,233.57904861519046
167.455,233.57904861519046
167.465,233.57904861519046
167.482,233.57904861519046
167.498,233.57904861519046
167.515,233.57904861519046
167.534,233.57904861519046
167.554,233.57904861519046
167.572,233.57904861519046
167.599,233.57904861519046
167.615,233.57904861519046
167.632,233.57904861519046
167.648,233.57904861519046
167.666,233.57904861519046
167.682,233.57904861519046
167.698,233.57904861519046
167.715,233.57904861519046
167.734,233.57904861519046
167.75,233.57904861519046
167.776,233.57904861519046
167.781,233.57904861519046
167.798,233.57904861519046
167.815,233.57904861519046
167.831,233.57904861519046
167.848,233.57904861519046
167.865,233.57904861519046
167.882,233.57904861519046
167.898,233.57904861519046
167.915,233.57904861519046
167.932,233.57904861519046
167.948,233.57904861519046
167.965,233.57904861519046
167.982,233.57904861519046
167.998,233.57904861519046
168.015,233.57904861519046
168.031,233.57904861519046
168.048,233.57904861519046
168.065,233.57904861519046
168.081,233.57904861519046
168.098,233.57904861519046
168.115,233.57904861519046
168.132,233.57904861519046
168.148,233.57904861519046
168.165,233.57904861519046
168.182,233.57904861519046
168.2,233.57904861519046
168.215,233.57904861519046
168.232,233.57904861519046
168.248,233.57904861519046
168.265,233.57904861519046
168.281,233.57904861519046
168.298,233.57904861519046
168.315,233.57904861519046
168.332,233.57904861519046
168.348,233.57904861519046
168.365,233.57904861519046
168.382,233.57904861519046
168.398,233.57904861519046
168.415,233.57904861519046
168.431,233.05151176644844
168.464,230.67192033391044
168.465,230.6393006217994
168.488,228.96095725733505
168.498,228.2104621819739
168.515,227.0025585561439
168.541,225.12572226735554
168.548,224.5865533769798
168.565,223.3750222224399
168.581,222.17037002828272
168.598,220.944374772024
168.616,219.67691906733376
168.631,218.54747011677628
168.659,216.57261002239244
168.665,216.12906711056746
168.681,214.92080863594822
168.708,213.02173698162684
168.715,212.50195072368737
168.731,211.2947031579758
168.748,210.08662573848625
168.765,208.8767460636359
168.782,207.66246187291105
168.798,206.46195818668616
168.815,205.24690168271226
168.832,204.04602891422573
168.848,202.83811610190534
168.865,201.62914922103104
168.882,200.41750746193114
168.898,199.21576019527683
168.915,197.99776249889908
168.932,196.78371270562823
168.948,195.59238751109208
168.965,194.37008771289692
168.982,193.17473714376177
168.998,191.95111034624952
169.016,190.68825924589328
169.032,189.54502035009847
169.048,188.33811292551528
169.065,187.1370107666745
169.081,185.9281736997567
169.098,184.72119117350113
169.115,183.5102669089222
169.131,182.3062390924905
169.148,181.09363961242298
169.165,179.8770011845565
169.183,178.67515294018014
169.198,177.47492296855552
169.215,176.2623606646175
169.232,175.05506516602625
169.248,173.84993349446637
169.265,172.63380816534212
169.281,171.4352224175018
169.298,170.22690076196614
169.315,169.01896123611286
169.331,167.81020381336063
169.348,166.6025255450672
169.366,165.3428790091233
169.382,164.1828956692531
169.399,162.93800217338506
169.415,161.7585383086696
169.431,160.56482352255273
169.448,159.35568658533737
169.465,158.1444284821276
169.481,156.9414537823422
169.498,155.72823839286826
169.515,154.51903631252193
169.532,153.30869198959527
169.548,152.11002596442935
169.565,150.9026041820096
169.582,149.685631893465
169.598,148.4805056141991
169.615,147.27794099048074
169.632,146.0677627084034
169.648,144.86161031867115
169.665,143.65539779441403
169.681,142.44792477797853
169.698,141.2400945918065
169.715,140.0235556295188
169.732,138.82088599958558
169.748,137.61249062766817
169.765,136.40759110280297
169.781,135.20073078987053
169.798,133.9910759661703
169.815,132.89398375228586
169.831,132.89398375228586
169.848,132.89398375228586
169.865,132.89398375228586
169.889,132.89398375228586
169.898,132.89398375228586
169.915,132.89398375228586
169.931,132.89398375228586
169.948,132.89398375228586
169.965,132.89398375228586
169.982,132.89398375228586
169.998,132.89398375228586
170.015,132.89398375228586
170.032,132.89398375228586
170.049,132.89398375228586
170.073,132.89398375228586
170.082,132.89398375228586
170.098,132.89398375228586
170.115,132.89398375228586
170.131,132.89398375228586
170.148,132.89398375228586
170.165,132.89398375228586
170.181,132.89398375228586
170.198,132.89398375228586
170.215,132.89398375228586
170.231,132.89398375228586
170.248,132.89398375228586
170.265,132.89398375228586
170.281,132.89398375228586
170.298,132.89398375228586
170.315,132.89398375228586
170.331,132.89398375228586
170.348,132.89398375228586
170.365,132.89398375228586
170.381,132.89398375228586
170.398,132.89398375228586
170.415,132.89398375228586
170.432,132.89398375228586
170.448,132.89398375228586
170.465,132.89398375228586
170.481,132.89398375228586
170.498,132.89398375228586
170.515,132.89398375228586
170.532,132.89398375228586
170.548,132.89398375228586
170.565,132.89398375228586
170.581,132.89398375228586
170.598,132.89398375228586
170.615,132.89398375228586
170.632,132.89398375228586
170.648,132.89398375228586
170.665,132.89398375228586
170.681,132.89398375228586
170.698,132.89398375228586
170.715,132.89398375228586
170.732,132.89398375228586
170.748,132.89398375228586
170.765,132.89398375228586
170.781,132.89398375228586
170.798,132.89398375228586
170.815,132.89398375228586
170.831,132.89398375228586
170.848,132.89398375228586
170.865,132.89398375228586
170.881,132.89398375228586
170.898,132.89398375228586
170.915,132.89398375228586
170.932,132.89398375228586
170.948,132.89398375228586
170.965,132.89398375228586
170.983,132.89398375228586
170.998,265.2303920724506
171.015,265.2303920724506
171.032,265.2303920724506
171.048,265.2303920724506
171.065,265.2303920724506
171.083,265.2303920724506
171.098,265.2303920724506
171.115,265.2303920724506
171.131,265.2303920724506
171.148,265.2303920724506
171.165,265.2303920724506
171.181,265.2303920724506
171.198,265.2303920724506
171.215,265.2303920724506
171.232,265.2303920724506
171.255,265.2303920724506
171.279,265.2303920724506
171.281,265.2303920724506
171.321,265.2303920724506
171.36,265.2303920724506
171.365,265.2303920724506
171.393,265.2303920724506
171.398,265.2303920724506
171.428,265.2303920724506
171.431,265.2303920724506
171.463,265.2303920724506
171.464,265.2303920724506
171.482,265.2303920724506
171.498,265.2303920724506
171.515,265.2303920724506
171.532,265.2303920724506
171.548,265.2303920724506
171.565,265.2303920724506
171.581,265.2303920724506
171.6,265.2303920724506
171.615,265.2303920724506
171.632,265.2303920724506
171.648,265.2303920724506
171.665,265.2303920724506
171.682,265.2303920724506
171.698,265.2303920724506
171.715,265.2303920724506
171.731,265.2303920724506
171.748,265.2303920724506
171.765,265.2303920724506
171.782,265.2303920724506
171.798,265.2303920724506
171.815,265.2303920724506
171.832,265.2303920724506
171.848,265.2303920724506
171.865,265.2303920724506
171.882,265.2303920724506
171.898,265.2303920724506
171.915,265.2303920724506
171.931,265.2303920724506
171.948,265.2303920724506
171.965,265.2303920724506
171.981,265.2303920724506
171.999,265.2303920724506
172.015,265.2303920724506
172.031,265.2303920724506
172.048,265.2303920724506
172.065,265.2303920724506
172.082,265.2303920724506
172.098,265.2303920724506
172.115,265.2303920724506
172.132,265.2303920724506
172.148,265.2303920724506
172.165,265.2303920724506
172.182,265.2303920724506
172.198,265.2303920724506
172.215,265.2303920724506
172.232,265.2303920724506
172.248,265.2303920724506
172.265,265.2303920724506
172.282,265.2303920724506
172.298,265.2303920724506
172.315,265.2303920724506
172.331,265.2303920724506
172.348,265.2303920724506
172.365,265.2303920724506
172.382,265.2303920724506
172.398,265.2303920724506
172.415,265.2303920724506
172.431,265.2303920724506
172.449,265.2303920724506
172.465,265.2303920724506
172.483,265.2303920724506
172.498,265.2303920724506
172.515,265.2303920724506
172.531,265.2303920724506
172.548,265.2303920724506
172.565,263.92924489217694
172.582,262.3022538965593
172.608,259.6698619962114
172.615,259.0396080523251
172.631,257.40474055131614
172.648,255.77170187950978
172.672,253.4133906307576
172.681,252.50199988104768
172.698,250.86548961579388
172.715,249.2304762831461
172.74,246.71357221512312
172.748,245.95983666923595
172.765,244.3135869053625
172.793,241.5633324620045
172.799,240.98561915668654
172.82,238.93833597185687
172.857,235.27223229766125
172.881,232.85789320115853
172.898,231.2236027970075
172.915,229.58964951741197
172.931,227.95467649667643
172.948,226.31156703132046
172.965,224.68744718520617
172.982,223.04450772259648
172.999,221.3808815392616
173.015,219.7794670474325
173.032,218.14825575170445
173.048,216.50030225560897
173.065,214.8808059247199
173.081,213.24557232514428
173.098,211.61323032175093
173.115,209.97103346786474
173.132,208.32175300671216
173.148,206.70519931019902
173.165,205.0741009001517
173.182,203.42252371730112
173.198,201.7767253351855
173.215,200.15779211450766
173.232,198.53021356097372
173.248,196.8957688138345
173.265,195.26749644278667
173.281,193.63454322129442
173.298,191.99893874448884
173.315,190.36326217938472
173.332,188.72446279277742
173.348,187.08973704650197
173.365,185.4387334285264
173.382,183.79056134297053
173.398,182.19342500782776
173.415,180.56004367202425
173.432,178.920902824775
173.448,177.28896920203488
173.465,175.65247353253372
173.482,174.01883021464684
173.498,172.38124818055408
173.515,170.75449499063672
173.532,169.11468250525888
173.548,167.4764719899869
173.565,165.8521051793274
173.582,164.21364952679036
173.598,162.58214002346855
173.615,160.93522035434137
173.632,159.30884744962748
173.648,157.67073124693005
173.665,156.02170373767217
173.682,154.4064590286839
173.698,152.7783025315823
173.715,151.10649281583815
173.732,149.47790917694587
173.748,147.8721696687037
173.765,146.23493008309435
173.781,144.60813339041735
173.799,142.94406906573815
173.815,141.31399558848017
173.831,139.70456196789343
173.848,138.06735927495302
173.865,136.43393103723173
173.881,134.79896105646097
173.898,133.15482736965814
173.915,132.34498479357944
173.942,132.34498479357944
173.948,132.34498479357944
173.965,132.34498479357944
173.981,132.34498479357944
173.998,132.34498479357944
174.015,132.34498479357944
174.042,132.34498479357944
174.048,132.34498479357944
174.077,132.34498479357944
174.081,132.34498479357944
174.105,132.34498479357944
174.115,132.34498479357944
174.141,132.34498479357944
174.148,132.34498479357944
174.165,132.34498479357944
174.181,132.34498479357944
174.206,132.34498479357944
174.215,132.34498479357944
174.253,132.34498479357944
174.288,132.34498479357944
174.317,132.34498479357944
174.331,132.34498479357944
174.349,132.34498479357944
174.375,132.34498479357944
174.382,132.34498479357944
174.41,132.34498479357944
174.415,132.34498479357944
174.438,132.34498479357944
174.448,132.34498479357944
174.465,132.34498479357944
174.484,132.34498479357944
174.498,132.34498479357944
174.515,132.34498479357944
174.531,132.34498479357944
174.548,132.34498479357944
174.565,132.34498479357944
174.582,132.34498479357944
174.598,132.34498479357944
174.615,132.34498479357944
174.631,132.34498479357944
174.648,132.34498479357944
174.665,132.34498479357944
174.681,132.34498479357944
174.698,132.34498479357944
174.715,132.34498479357944
174.735,132.34498479357944
174.748,132.34498479357944
174.765,132.34498479357944
174.781,132.34498479357944
174.798,132.34498479357944
174.815,132.34498479357944
174.831,132.34498479357944
174.848,132.34498479357944
174.865,132.34498479357944
174.881,132.34498479357944
174.898,132.34498479357944
174.916,132.34498479357944
174.932,132.34498479357944
174.948,132.34498479357944
174.965,132.34498479357944
174.982,132.34498479357944
174.998,263.763364659314
175.015,263.763364659314
175.031,263.763364659314
175.048,263.763364659314
175.065,263.763364659314
175.082,263.763364659314
175.098,263.763364659314
175.115,263.763364659314
175.132,263.763364659314
175.148,263.763364659314
175.165,263.763364659314
175.182,263.763364659314
175.198,263.763364659314
175.215,263.763364659314
175.231,263.763364659314
175.248,263.763364659314
175.265,263.763364659314
175.281,263.763364659314
175.298,263.763364659314
175.324,263.763364659314
175.331,263.763364659314
175.348,263.763364659314
175.365,263.763364659314
175.381,263.763364659314
175.407,263.763364659314
175.415,263.763364659314
175.447,263.763364659314
175.448,263.763364659314
175.483,263.763364659314
175.513,263.763364659314
175.521,263.763364659314
175.545,263.763364659314
175.555,263.763364659314
175.584,263.763364659314
175.598,263.763364659314
175.615,263.763364659314
175.631,263.763364659314
175.649,263.763364659314
175.665,263.763364659314
175.682,263.763364659314
175.698,263.763364659314
175.715,263.763364659314
175.732,263.763364659314
175.748,263.763364659314
175.765,263.763364659314
175.782,263.763364659314
175.798,263.763364659314
175.815,263.763364659314
175.831,263.763364659314
175.848,263.763364659314
175.865,263.763364659314
175.882,263.763364659314
175.898,263.763364659314
175.915,263.763364659314
175.931,263.763364659314
175.948,263.763364659314
175.965,263.763364659314
175.981,263.763364659314
175.998,263.763364659314
176.015,263.763364659314
176.032,263.763364659314
176.048,263.763364659314
176.065,263.763364659314
176.082,263.763364659314
176.099,263.763364659314
176.115,263.763364659314
176.132,263.763364659314
176.148,263.763364659314
176.165,263.763364659314
176.182,263.763364659314
176.198,263.763364659314
176.215,263.763364659314
176.232,263.763364659314
176.248,263.763364659314
176.265,263.763364659314
176.281,263.763364659314
176.298,263.763364659314
176.315,263.763364659314
176.332,263.763364659314
176.348,263.763364659314
176.365,263.763364659314
176.381,263.763364659314
176.398,263.763364659314
176.415,263.763364659314
176.431,263.763364659314
176.448,263.763364659314
176.465,263.763364659314
176.481,263.763364659314
176.498,263.763364659314
176.515,263.763364659314
176.532,263.763364659314
176.548,263.763364659314
176.565,263.763364659314
176.581,263.763364659314
176.598,263.763364659314
176.615,262.4937187647947
176.631,260.84827074457365
176.648,259.21184573244267
176.665,257.57150479483084
176.692,254.91508208656165
176.698,254.28032924803423
176.715,252.64174002285154
176.732,250.98855513288268
176.748,249.3597330713125
176.765,247.70324018991812
176.781,246.0765969236915
176.809,243.32245795644465
176.815,242.79008807574
176.832,241.14184229195453
176.848,239.5075975197388
176.872,237.1306803875854
176.881,236.22765710896394
176.898,234.5837258311948
176.915,232.941107556423
176.931,231.30096720775057
176.948,229.6607572685433
176.965,228.0177161925709
176.982,226.37152723181865
176.998,224.73239806506152
177.015,223.0843384468761
177.032,221.44321571455484
177.048,219.8088240446703
177.068,217.86721052487934
177.081,216.53353652525922
177.098,214.88791958429456
177.115,213.24982933745224
177.132,211.60720594912215
177.148,209.96719519223507
177.165,208.32220723382733
177.181,206.68791233908655
177.198,205.0402932056511
177.215,203.40487445791538
177.231,201.76608487527358
177.248,200.120059618832
177.265,198.4672599142526
177.281,196.84250103454815
177.298,195.20420169587018
177.315,193.56017861478497
177.332,191.91429324909365
177.348,190.26663244685903
177.365,188.63017948203634
177.382,186.93975179232757
177.398,185.35871741158476
177.415,183.7183409471578
177.432,182.0661551805462
177.449,180.3220748885445
177.465,178.7972289784443
177.481,177.15760766574775
177.498,175.5146877247219
177.515,173.87727466099702
177.531,172.23307333116077
177.548,170.5953886188081
177.565,168.95480682028153
177.581,167.31518155482564
177.598,165.673895430523
177.616,163.90507750725678
177.631,162.39472916919428
177.648,160.75459020115036
177.665,159.11430812826632
177.681,157.47322514404902
177.698,155.83449111512226
177.715,154.19412221184555
177.731,152.5530949771903
177.748,150.91464993019474
177.765,149.27485688701316
177.781,147.63588210929115
177.798,145.985124868942
177.815,144.34562640002258
177.832,142.670309802995
177.848,141.06595411254455
177.865,139.42646287120314
177.881,137.7877970854482
177.898,136.14513842601446
177.916,134.4373856406398
177.931,132.86783898787465
177.948,131.48711101533848
177.991,131.48711101533848
178.133,131.48711101533848
178.283,131.48711101533848
178.618,131.48711101533848
178.692,131.48711101533848
178.715,131.48711101533848
178.731,131.48711101533848
178.748,131.48711101533848
178.765,131.48711101533848
178.781,131.48711101533848
178.798,131.48711101533848
178.815,131.48711101533848
178.831,131.48711101533848
178.848,131.48711101533848
178.865,131.48711101533848
178.882,131.48711101533848
178.898,131.48711101533848
178.915,131.48711101533848
178.931,131.48711101533848
178.948,131.48711101533848
178.965,131.48711101533848
178.981,261.83751445657833
179.002,261.83751445657833
179.015,261.83751445657833
179.031,261.83751445657833
179.048,261.83751445657833
179.065,261.83751445657833
179.081,261.83751445657833
179.098,261.83751445657833
179.115,261.83751445657833
179.132,261.83751445657833
179.148,261.83751445657833
179.165,261.83751445657833
179.181,261.83751445657833
179.198,261.83751445657833
179.215,261.83751445657833
179.231,261.83751445657833
179.248,261.83751445657833
179.265,261.83751445657833
179.293,261.83751445657833
179.298,261.83751445657833
179.316,261.83751445657833
179.332,261.83751445657833
179.364,261.83751445657833
179.365,261.83751445657833
179.382,261.83751445657833
179.447,261.83751445657833
179.465,261.83751445657833
179.488,261.83751445657833
179.498,261.83751445657833
179.515,261.83751445657833
179.531,261.83751445657833
179.548,261.83751445657833
179.565,261.83751445657833
179.581,261.83751445657833
179.61,261.83751445657833
179.615,261.83751445657833
179.631,261.83751445657833
179.648,261.83751445657833
179.665,261.83751445657833
179.681,261.83751445657833
179.698,261.83751445657833
179.715,261.83751445657833
179.731,261.83751445657833
179.748,261.83751445657833
179.765,261.83751445657833
179.782,261.83751445657833
179.798,261.83751445657833
179.815,261.83751445657833
179.831,261.83751445657833
179.848,261.83751445657833
179.865,261.83751445657833
179.881,261.83751445657833
179.898,261.83751445657833
179.915,261.83751445657833
179.931,261.83751445657833
179.948,261.83751445657833
179.965,261.83751445657833
179.981,261.83751445657833
179.998,261.83751445657833
180.015,261.83751445657833
180.031,261.83751445657833
180.048,261.83751445657833
180.065,261.83751445657833
180.081,261.83751445657833
180.098,261.83751445657833
180.115,261.83751445657833
180.131,261.83751445657833
180.148,261.83751445657833
180.165,261.83751445657833
180.181,261.83751445657833
180.198,261.83751445657833
180.215,261.83751445657833
180.231,261.83751445657833
180.248,261.83751445657833
180.265,261.83751445657833
180.281,261.83751445657833
180.298,261.83751445657833
180.315,261.83751445657833
180.331,261.83751445657833
180.348,261.83751445657833
180.365,261.83751445657833
180.381,261.83751445657833
180.398,261.83751445657833
180.415,261.83751445657833
180.431,261.83751445657833
180.45,261.83751445657833
180.465,261.83751445657833
180.481,261.83751445657833
180.498,261.83751445657833
180.516,261.83751445657833
180.531,261.83751445657833
180.548,261.83751445657833
180.565,261.83751445657833
180.581,261.83751445657833
180.598,261.27063679907775
180.615,259.6441089126116
180.631,258.01191316003946
180.648,256.3770882538137
180.665,254.7443153651328
180.681,253.1134839336216
180.698,251.4801953183324
180.725,248.8664361807878
180.731,248.21064609257652
180.756,245.75694555230413
180.765,244.9406663414609
180.782,243.2887786638081
180.806,240.85938626651622
180.815,240.04002128378247
180.837,237.838448821326
180.857,235.9130150018345
180.865,235.13064108144053
180.889,232.70458029717955
180.898,231.85810641639762
180.915,230.23317895406797
180.932,228.58724265893557
180.948,226.96855809473698
180.965,225.335828376201
180.981,223.70277118990475
180.998,222.06519602268622
181.015,220.433192124851
181.031,218.80461709615403
181.048,217.17029509524974
181.066,215.4412484216127
181.081,213.90329174044746
181.098,212.26537793191355
181.115,210.63795576344057
181.132,208.98753887707326
181.148,207.37381616978013
181.165,205.73846376627662
181.181,204.10786393945193
181.198,202.4671410443421
181.215,200.83834458703944
181.231,199.20436177892552
181.248,197.55882139720111
181.265,195.94127618924912
